timestamp,Active_Power,Wind_Speed,Weather_Temperature_Celsius,Global_Horizontal_Radiation,Wind_Direction,Weather_Daily_Rainfall,Max_Wind_Speed,Air_Pressure,Hail_Accumulation
15/04/2023 3:55,-0.372038225,2.789999962,15.39333344,-0.784128785,222.2333374,0.000333333,5.800000191,947.9700317,0
15/04/2023 4:00,-0.370177908,2.859999895,15.39999962,-0.578651786,218.6000061,0.000333333,5.199999809,947.8699951,0
15/04/2023 4:05,-0.374400714,2.74333334,15.40999985,-0.413295209,223.0666656,0,5.699999809,947.793335,0
15/04/2023 4:10,-0.371979791,2.180000067,15.5,-0.371186376,215,0,4.699999809,947.7466431,0
15/04/2023 4:15,-0.371502413,,,,,,,,
15/04/2023 4:20,-0.374192127,,,,,,,,
15/04/2023 4:25,-0.370675975,,,,,,,,
15/04/2023 4:30,-0.369780771,3.814166784,15.51916695,-0.376397878,220.4333344,0,7.400000095,947.7166748,0
15/04/2023 4:35,-0.371088248,2.606666565,15.68999958,0.442639917,203.0333405,0,6.900000095,947.8466797,0
15/04/2023 4:40,-0.371338526,4.193333149,15.57000065,0.845672488,207.6333313,0,7.900000095,947.7000122,0
15/04/2023 4:45,-0.3758648,3.053333282,15.43999958,1.094027996,199.4666595,0,6.699999809,947.710022,0
15/04/2023 4:50,-0.373959672,2.613333225,15.31000042,1.058557868,195.9333344,0,6,947.8200073,0
15/04/2023 4:55,-0.371833851,3.156666756,15.22333336,1.086234927,199.6000061,0,5.5,947.9766846,0
15/04/2023 5:00,-0.376582044,2.329999924,15.19999981,1.137708426,202.0333405,0,4.599999905,948.1833496,0
15/04/2023 5:05,-0.373932652,2.549999952,15.19999981,0.994416416,196.5,0.000333333,5,948.206665,0
15/04/2023 5:10,-0.372816804,2.983333349,15.19999981,0.783038378,206.4333344,0,5.400000095,948.2166748,0
15/04/2023 5:15,-0.371613934,2.296666622,15.19999981,0.524452269,204.3000031,0,4.900000095,948.3066406,0
15/04/2023 5:20,-0.371497913,2.400000095,15.19999981,0.421537369,218.8666687,0,4.699999809,948.3666992,0
15/04/2023 5:25,-0.376538829,2.269999981,15.2033329,0.454345703,203.1999969,0,4.5,948.2166748,0
15/04/2023 5:30,-0.373321271,2.543333292,15.24666691,0.351045966,209.2333374,0,4.599999905,948.1966553,0
15/04/2023 5:35,-0.37567129,2.093333244,15.25,0.424552023,205.8333282,0,4.099999905,948.2000122,0
15/04/2023 5:40,-0.374957074,1.970000029,15.30000019,0.355247229,213.8999939,0,4.300000191,948.2200317,0
15/04/2023 5:45,-0.374030151,2.366666555,15.30000019,0.346844703,219.6333313,0,4.300000191,948.3566895,0
15/04/2023 5:50,-0.375556558,1.296666622,15.35666656,0.320322245,193.7666626,0,3.799999952,948.4866943,0
15/04/2023 5:55,-0.372915991,2.383333445,15.30666637,0.403353304,184.7666626,0,5.400000095,948.706665,0
15/04/2023 6:00,-0.37280135,2.723333359,15.31999969,0.897370458,200.3333282,0,6.400000095,948.9866943,0
15/04/2023 6:05,-0.374880578,3.193333387,15.30333328,0.65324825,200.3999939,0.000333333,5.699999809,949.1266479,0
15/04/2023 6:10,-0.371338365,2.950000048,15.26000023,-1.098517895,199.5666656,0.001,5.199999809,949.210022,0
15/04/2023 6:15,-0.372078575,2.286666632,15.10333347,-2.635378361,186.5,0.003666667,5.199999809,949.2766724,0
15/04/2023 6:20,-0.372599432,2.470000029,14.83666611,-2.994698524,199.3999939,0.002333333,5.5,949.3200073,0
15/04/2023 6:25,-0.372347442,2.586666584,14.64333344,-2.804423094,192.3333282,0.001666667,5.400000095,949.456665,0
15/04/2023 6:30,-0.375860944,2.396666765,14.51333332,-2.742462397,187.1000061,0.002333333,5.199999809,949.5133057,0
15/04/2023 6:35,-0.373401334,2.636666775,14.39666653,-2.781107664,190.4666595,0.000333333,5.199999809,949.583313,0
15/04/2023 6:40,-0.373181883,2.50333333,14.31333351,-2.680598021,190.3000031,0.001,4.699999809,949.6300049,0
15/04/2023 6:45,-0.374376416,2.309999943,14.27666664,-2.394335032,193.6999969,0.000666667,4.400000095,949.6966553,0
15/04/2023 6:50,-0.368124733,2.643333197,14.19999981,-2.322849274,194.7666626,0.000666667,5.300000191,949.7366943,0
15/04/2023 6:55,-0.353786126,2.063333273,14.19999981,-2.046688557,196.5666656,0.001,4.199999809,949.789978,0
15/04/2023 7:00,-0.338098221,2.633333206,14.19999981,-1.531504631,199.5333405,0.000666667,5.900000095,949.7366943,0
15/04/2023 7:05,-0.31228286,2.113333225,14.19999981,-0.789035618,208.7666626,0,4.099999905,949.8733521,0
15/04/2023 7:10,-0.262798854,2.49666667,14.19999981,0.713060141,224.3999939,0.001666667,5.199999809,950.1566772,0
15/04/2023 7:15,-0.253076359,2.063333273,14.19333363,1.900093198,227.9666595,0.004,3.5,950.3866577,0
15/04/2023 7:20,-0.25607905,2.046666622,14.10000038,2.696697474,228.8333282,0.001333333,4.099999905,950.5,0
15/04/2023 7:25,-0.259158153,1.909999967,14.00666714,4.624820709,212.4666595,0.000333333,4.099999905,950.5700073,0
15/04/2023 7:30,2.27422829,1.659999967,13.96000004,4.969388485,216.7333374,0,3.5,950.7000122,0
15/04/2023 7:35,10.59190925,2.160000086,13.91333294,9.747699738,209.0666656,0.002666667,4,950.6633301,0
15/04/2023 7:40,10.31247619,1.783333302,13.90333271,9.66861248,205.9333344,0.005,3.400000095,950.5333252,0
15/04/2023 7:45,17.11813761,2.333333254,13.89999962,11.72745609,223.2333374,0.007666667,4.900000095,950.5933228,0
