timestamp,Active_Power,Wind_Speed,Weather_Temperature_Celsius,Global_Horizontal_Radiation,Wind_Direction,Weather_Daily_Rainfall,Max_Wind_Speed,Air_Pressure,Hail_Accumulation
45078.46528,872.7060871,0.870000005,21.53666687,663.923584,139.7666626,0,2.5,959.4400024,0
45078.46875,940.6803484,0.906666696,22.06333351,658.1897583,117.9000015,0,2.200000048,959.3200073,0
45078.47222,895.043704,1.066666722,22.51000023,647.4934082,83.90000153,0,2.799999952,959.2666626,0
45078.47569,924.5113716,0.813333333,22.70999908,654.6625366,110.4000015,0,2.200000048,959.2000122,0
45078.47917,931.6833715,1.106666684,22.90999985,674.1126709,94.8666687,0,2.200000048,959.1533203,0
45078.48264,854.877759,1.549999952,23.20000076,661.0941162,76.19999695,0,3.400000095,959.0632935,0
45078.48611,914.342021,1.350000024,23.19000053,677.9264526,56.23333359,0,2.799999952,958.9100342,0
45078.48958,975.8556299,1.566666603,23.63666725,696.6870117,76.53333282,0,3.299999952,958.7999878,0
45078.49306,747.4929733,1.486666679,23.60666656,672.234314,93.43333435,0,2.900000095,958.876709,0
45078.49653,661.7611741,1.146666646,23.86000061,720.8074341,142.3999939,0,2.299999952,958.8133545,0
45078.5,766.6959515,1.483333349,23.88333321,624.0079956,97.30000305,0,3.299999952,958.6966553,0
45078.50347,648.8151588,0.836666644,24.15333366,657.8547363,200.4666595,0,2,958.5700073,0
45078.50694,703.5646057,1.306666732,24.31999969,672.0646362,87.19999695,0,2.299999952,958.5,0
45078.51042,673.950716,1.026666641,24.2966671,712.161377,82.26667023,0,3,958.4966431,0
45078.51389,660.361783,1.200000048,24.39333344,704.1855469,109.9000015,0,2.799999952,958.4000244,0
45078.51736,662.1671524,1.179999948,24.7266674,702.5280151,189.7333374,0,2.599999905,958.3033447,0
45078.52083,641.9800892,1.529999971,24.40333366,702.1759644,98.56666565,0,2.700000048,958.2399902,0
45078.52431,674.9029989,1.629999995,24.68666649,703.0181274,74.69999695,0,3,958.1566772,0
45078.52778,685.7123146,1.416666627,24.57333374,705.0529785,142.3999939,0,2.5,958.0133057,0
45078.53125,740.6170835,1.723333359,24.96999931,709.5,106.8000031,0,3.099999905,957.8933716,0
45078.53472,1009.233923,1.200000048,24.83666611,681.583313,73.43333435,0,2.5,957.7833252,0
45078.53819,1006.44973,1.103333354,25.36666679,711.0981445,111.5999985,0,2.700000048,957.7000122,0
45078.54167,979.8073683,1.970000029,25.38999939,715.4619751,93.26667023,0,3.799999952,957.5899658,0
45078.54514,1000.537369,1.816666603,25.41666603,716.0283203,223.3000031,0,3.400000095,957.416687,0
45078.54861,1020.130295,1.526666641,25.57666779,712.782959,167,0,3.200000048,957.3599854,0
45078.55208,989.0402918,1.456666708,25.44333267,696.789856,155.1666718,0,3.400000095,957.2966309,0
45078.55556,998.8905172,1.773333311,25.60333443,691.1033936,223.4666595,0,3.200000048,957.2033691,0
45078.55903,810.3274307,2.309999943,25.5,649.6678467,225.1333313,0,3.599999905,957.1433105,0
45078.5625,1004.319382,1.439999938,25.37333298,691.0332031,182.5,0,2.799999952,957.0766602,0
45078.56597,1037.259068,1.766666651,25.82999992,684.0328369,140.1000061,0,3.299999952,957,0
45078.56944,656.2844944,1.443333387,25.97333336,676.3503418,157.4333344,0,3.299999952,957,0
45078.57292,538.8469591,1.25666666,25.77666664,484.1485901,162.4333344,0,2.5,956.9233398,0
45078.57639,588.3645582,1.533333302,25.84000015,380.1128845,221.1333313,0,3.099999905,956.8466797,0
45078.57986,644.5608883,1.783333302,25.70000076,459.4244995,301.6333313,0,4,956.7733154,0
45078.58333,697.6826849,1.963333368,25.94333267,697.7850952,221.8000031,0,3.799999952,956.7000122,0
45078.58681,642.2989788,1.779999971,25.98333359,681.0585938,234.8333282,0,3.299999952,956.6199951,0
45078.59028,765.4826326,1.806666732,26.13666725,336.6094666,58.83333206,0,3.900000095,956.5966187,0
45078.59375,775.181941,1.366666675,25.80666542,399.6326904,90.53333282,0,2.799999952,956.5566406,0
45078.59722,633.9354649,1.809999943,25.97999954,472.8102417,67.56666565,0,5.900000095,956.4133301,0
45078.60069,547.5108862,1.823333263,25.99666595,377.731842,242.6000061,0,4.099999905,956.3533325,0
