timestamp,Wind_Speed,Weather_Temperature_Celsius,Global_Horizontal_Radiation,Wind_Direction,Weather_Daily_Rainfall,Max_Wind_Speed,Air_Pressure,time_sin,time_cos,day_of_year,month,Active_Power
2023-02-18 06:15:00,0.959999979,25.69666672,-3.196102619,131.4333344,0.0,1.799999952,953.9033813,0.9978589232386035,-0.06540312923014292,49,2,-0.343819485
2023-02-18 06:20:00,0.716666698,25.55666733,-3.173909664,131.1999969,0.0,1.600000024,953.9466553,0.9961946980917455,-0.08715574274765824,49,2,-0.320928223
2023-02-18 06:25:00,0.910000026,25.44000053,-2.524381638,132.6000061,0.0,1.899999976,954.0,0.9940563382223196,-0.10886687485196461,49,2,-0.280244563
2023-02-18 06:30:00,1.303333282,25.37333298,-0.827007353,131.6999969,0.0,2.299999952,954.0,0.9914448613738105,-0.13052619222005138,49,2,-0.240312522
2023-02-18 06:35:00,1.24333334,25.25333405,1.621783614,134.8666687,0.0,2.200000048,954.0599976,0.9883615104677607,-0.1521233861899167,49,2,-0.242179944
2023-02-18 06:40:00,1.179999948,25.1400013,4.647237778,132.0333405,0.0,2.099999905,954.0999756,0.984807753012208,-0.1736481776669303,49,2,5.809005559
2023-02-18 06:45:00,1.163333297,25.01333427,8.096987724,127.3000031,0.0,2.200000048,954.083313,0.9807852804032305,-0.19509032201612797,49,2,11.37710594
2023-02-18 06:50:00,1.320000052,24.93000031,18.18437958,140.7333374,0.0,2.299999952,954.0666504,0.9762960071199334,-0.2164396139381028,49,2,17.57099646
2023-02-18 06:55:00,1.333333373,25.0466671,34.30224991,130.0333405,0.0,2.400000095,954.1066284,0.9713420698132614,-0.237685892326173,49,2,22.92400295
2023-02-18 07:00:00,1.403333306,25.17000008,47.85690308,135.6000061,0.0,2.5,954.1799927,0.9659258262890683,-0.25881904510252085,49,2,30.38488033
2023-02-18 07:05:00,1.449999928,25.32333374,63.70653534,132.9666595,0.0,3.099999905,954.2233276,0.9600498543859287,-0.2798290140309919,49,2,39.75410113
2023-02-18 07:10:00,1.433333278,25.51666641,79.96600342,137.3000031,0.0,3.0,954.3466797,0.9537169507482269,-0.30070579950427295,49,2,51.93980801
2023-02-18 07:15:00,1.686666727,25.71999931,98.00663757,139.1999969,0.0,2.799999952,954.4200439,0.9469301294951057,-0.3214394653031616,49,2,68.22968554
2023-02-18 07:20:00,1.986666679,25.92666626,115.9655609,132.4666595,0.0,3.400000095,954.460022,0.9396926207859084,-0.3420201433256687,49,2,87.88659573
2023-02-18 07:25:00,1.956666708,26.1400013,134.5228577,138.1333313,0.0,3.700000048,954.5066528,0.9320078692827986,-0.3624380382837014,49,2,111.037004
2023-02-18 07:30:00,1.909999967,26.39999962,154.0061951,133.4333344,0.0,3.900000095,954.5866699,0.9238795325112867,-0.3826834323650897,49,2,136.3076696
2023-02-18 07:35:00,1.956666708,26.54333305,174.1171265,131.6666718,0.0,4.0,954.5966187,0.9153114791194472,-0.40274668985873713,49,2,166.1995325
2023-02-18 07:40:00,1.889999986,26.69333267,194.5941772,131.6999969,0.0,3.400000095,954.5966187,0.90630778703665,-0.42261826174069933,49,2,194.9505444
2023-02-18 07:45:00,1.899999976,26.94000053,214.0466003,129.3000031,0.0,4.0,954.5999756,0.8968727415326884,-0.44228869021900113,49,2,230.2464554
2023-02-18 07:50:00,2.213333368,27.0,77.15202332,123.0333328,0.0,5.5,954.5966187,0.8870108331782218,-0.4617486132350338,49,2,263.7890275
2023-02-18 07:55:00,1.950000048,27.07333374,42.909935,119.4333344,0.0,4.099999905,954.6166382,0.8767267557075078,-0.48098876891938747,49,2,297.6015677
2023-02-18 08:00:00,1.980000019,27.32666588,153.3174133,131.5,0.0,3.900000095,954.6333008,0.8660254037844387,-0.4999999999999998,49,2,333.967535
2023-02-18 08:05:00,2.403333426,27.49666595,296.6680603,127.7333298,0.0,4.099999905,954.6599731,0.8549118706729467,-0.5187732581605212,49,2,363.6061096
2023-02-18 08:10:00,2.119999886,27.53000069,114.8657303,127.7666702,0.0,4.199999809,954.6633301,0.8433914458128858,-0.5372996083468236,49,2,403.4156303
